mode;code;name;latitude;longitude;services
3;PE286;Sn José De La Estrella Esq Bacteriológico;-33.55301838;-70.5811993;E01-F25
3;PE287;Sn José De La Estrella Esq El Pinar;-33.55312052;-70.58308608;E01
3;PE288;Coronel Esq Padre Juan Meyer;-33.53555252;-70.61662254;E01
3;PE289;Padre Juan Meyer Esq 3 Oriente;-33.53536674;-70.61841745;E01
3;PE29;Parada 2 Paradero 14 Av La Florida;-33.52281633;-70.57836672;102-104-114-712
3;PE290;Padre Juan Meyer Esq La Serena;-33.5355458;-70.62127448;E01
3;PE291;Padre Juan Meyer Esq El Tabo;-33.53577648;-70.62431556;E01
3;PE292;El Tabo Esq Av San Gregorio;-33.53730566;-70.62461339;E01
3;PE293;Av San Gregorio Esq Los Vilos;-33.53743983;-70.62881577;E01
3;PE294;Los Franciscanos Esq Av Santa Rosa;-33.5452263;-70.63400216;E01-E16
3;PE295;Av San Gregorio Esq 16 Poniente;-33.53743357;-70.63408164;E01
3;PE296;Av San Gregorio Esq 12 Poniente;-33.5375402;-70.6314668;E01
3;PE297;Av San Gregorio Esq El Tabo;-33.53772715;-70.62479358;E01
3;PE298;El Tabo Esq Padre Juan Meyer;-33.53617796;-70.62464613;E01
3;PE299;Padre Juan Meyer Esq La Serena;-33.5356754;-70.62170765;E01
3;PE3;Av Departamental Esq Buenaventura ;-33.50922019;-70.60058731;102-107-108-212-224
3;PE30;Avenida La Florida Esq Los Aralios;-33.51837166;-70.5817959;102-104-108-114-712
3;PE300;Padre Juan Meyer Esq Coronel;-33.53534065;-70.61696319;E01
3;PE301;Angol Esq Av San Gregorio;-33.53704924;-70.61457202;E01
3;PE302;Av San Gregorio Esq Coronel;-33.53747009;-70.61618441;E01
3;PE303;Coronel Esq Manco Capac;-33.5433685;-70.61545419;226-E01-E12-E18
3;PE304;Parada 5 (M) San José De La Estrella;-33.55342853;-70.58579521;E01
3;PE305;Sn José De La Estrella Esq San Sebastian;-33.5532813;-70.58320749;E01
3;PE306;Sn José De La Estrella Esq Bacteriológico;-33.55317682;-70.58150378;E01
3;PE307;Sn José De La Estrella Esq Mondragon;-33.55306556;-70.57891673;E01-F25
3;PE308;Sn José De La Estrella Esq Colombia;-33.55302849;-70.57758046;E01-F25
3;PE309;Sn José De La Estrella Esq El Acero;-33.55295585;-70.5733677;E01-E14
3;PE31;Parada Liceo Técnico La Florida;-33.51654793;-70.58336689;102-104-108-114-712
3;PE310;Sn José De La Estrella Esq Avenida México;-33.55284442;-70.57078066;E01-E14
3;PE311;Sn José De La Estrella Esq Santa Inés;-33.55267609;-70.56769714;E01-E14
3;PE312;Parada 3 Paradero 23 Av La Florida;-33.55254089;-70.56484041;E01-E14
3;PE313;Diego Portales Esq Cordillera;-33.55932144;-70.5599323;E01-E04-E11-E14
3;PE314;Diego Portales Esq Delia Poniente;-33.56003794;-70.56389845;E01-E04-E11-E14
3;PE315;Manuel Rodríguez Esq Tupungato;-33.54389788;-70.62736457;E02-E16
3;PE316;Manuel Rodríguez Esq J Edwards Bello;-33.54444743;-70.62466089;E02-E16
3;PE317;Manuel Rodríguez Esq La Serena;-33.54544366;-70.61952076;E02
3;PE318;Manuel Rodríguez Esq Coronel;-33.54629813;-70.6155518;E02
3;PE319;Avenida Trinidad Esq Isla Morelos ;-33.54664553;-70.61242418;E02-E12
3;PE32;Parada Centro De Salud La Florida;-33.51403523;-70.58521594;102-104-108-114-712
3;PE320;Avenida Trinidad Esq Punta Arenas;-33.54668011;-70.61115395;E02-E12
3;PE321;Avenida Trinidad Esq Calle 1;-33.54675725;-70.60868903;E02-E12
3;PE322;Avenida Trinidad Esq Río Mañihuales;-33.54683162;-70.60573941;E02-E12
3;PE323;Avenida Trinidad Esq Av Santa Raquel;-33.54687367;-70.60388772;E02-E12
3;PE324;Avenida Trinidad Esq Socoroma;-33.5469403;-70.60083024;E02-E12
3;PE325;Avenida Trinidad Esq Valentina Leppe;-33.54699726;-70.59851571;E02-E12
3;PE326;Avenida Trinidad Esq Ramón Freire;-33.54704517;-70.59620101;E02-E12
3;PE327;Avenida Trinidad Esq Manutara;-33.54709566;-70.59368173;E02-E12
3;PE328;Avenida Trinidad Esq Metalita;-33.54713752;-70.59183003;E02-E12
3;PE329;Parada 3 (M) Trinidad;-33.54723004;-70.58813755;E02-E12
3;PE33;Calle A Esq Av Departamental;-33.51042193;-70.58638808;102-108
3;PE330;Tegualda Esq Millaray;-33.56260856;-70.58794508;E02
3;PE331;Millaray Esq María Elena;-33.56128614;-70.58839484;E02
3;PE332;Parada 5 (M) Los Quillayes;-33.56084101;-70.58583375;E02-E11-E12
3;PE333;San Jorge Esq Calle 6;-33.55937103;-70.58301701;E02-E11-E12
3;PE334;San Jorge Esq Calle 8;-33.55912739;-70.58091209;E02-E11-E12
3;PE335;San Jorge Esq Santa Cecilia;-33.55856557;-70.57617311;E02-E11-E12
3;PE336;Santa Cecilia Esq Av Diego Portales;-33.56190185;-70.57550123;E02-E08-E11-F25
3;PE337;Diego Portales Esq Josefa Portales;-33.56164144;-70.57257729;210v-E02-E08-E09-E11
3;PE338;Diego Portales Esq La Alauda;-33.56094421;-70.56853595;210v-E02-E08-E09-E11
3;PE339;Diego Portales Esq La Alauda;-33.56064104;-70.56683928;E02-E08-E09-E11
3;PE340;Diego Portales Esq La Alauda;-33.56051809;-70.56657853;210v-E02-E08-E09-E11
3;PE341;Diego Portales Esq Calle 1;-33.56100569;-70.56937727;210v-E02-E08-E09-E11
3;PE342;Diego Portales Esq Denébola;-33.56148599;-70.57203587;210v-E02-E08-E09-E11
3;PE343;Diego Portales Esq Santa Cecilia;-33.56200706;-70.57502917;210v-E02-E08-E09-E11
3;PE344;Santa Cecilia Esq San Jorge;-33.55868772;-70.57578755;E08-F25
3;PE345;San Jorge Esq Bacteriológico;-33.55896213;-70.58043512;E02-E11-E12
3;PE346;San Jorge Esq Pasaje 4;-33.55937316;-70.58355564;E02-E11-E12
3;PE347;José Miguel Carrera Esq Tinguiririca;-33.55027046;-70.58663146;E02
3;PE348;José Miguel Carrera Esq Bacteriológico;-33.55004368;-70.58321305;E02
3;PE349;Perú Esq Central Oriente;-33.5484428;-70.5828715;E02-E08-F25
3;PE35;Av Departamental Esq Los Retamos;-33.51038334;-70.58306079;106-107-118-126-E17
3;PE350;Perú Esq Av Trinidad Oriente;-33.5475509;-70.58280138;E02-E08-F25
3;PE351;Parada 4 (M) Trinidad;-33.54705148;-70.58729421;E02-E12
3;PE353;Avenida Trinidad Esq Metalita;-33.54705165;-70.59149458;E02-E12
3;PE354;Avenida Trinidad Esq Monte Trinidad;-33.54695099;-70.59371138;E02-E12
3;PE355;Avenida Trinidad Esq Marigen;-33.54691784;-70.59558477;E02-E12
3;PE356;Avenida Trinidad Esq Valentina Leppe;-33.54685759;-70.59815773;E02-E12
3;PE357;Avenida Trinidad Esq Italia;-33.54681449;-70.60079561;E02-E12
3;PE358;Avenida Trinidad Esq Av Santa Raquel;-33.5467461;-70.60329301;E02-E12
3;PE359;Manuel Rodríguez Esq Robinson Crusoe;-33.54585259;-70.61721285;E02
3;PE36;Parada Escuela SnValentín;-33.51058087;-70.57959785;106-107
3;PE360;Manuel Rodríguez Esq J Edwards Bello;-33.54439152;-70.62411059;E02
3;PE361;Manuel Rodríguez Esq El Almendral;-33.54393936;-70.62626684;E02-E16
3;PE362;Av Fernández Albano Esq Alvear;-33.52707787;-70.64451438;E03
3;PE363;Av Fernández Albano Esq Rivadavia;-33.52751071;-70.64179837;E03
3;PE364;Av Fernández Albano Esq Industria;-33.52794491;-70.63897468;E03
3;PE365;Av Fernández Albano Esq Av Santa Rosa;-33.52832092;-70.63577299;E03
3;PE366;Parada 5 Paradero 20 Santa Rosa;-33.52893409;-70.63509539;E03
3;PE367;Linares Esq Los Vilos;-33.52833428;-70.63065856;E03
3;PE368;Linares Esq El Tabo;-33.52788329;-70.62723673;E03
3;PE369;Linares Esq La Serena;-33.52751164;-70.62463476;E03
3;PE37;Avenida Tobalaba Esq Cerro Calán;-33.51471306;-70.55952942;106-418-D05
3;PE370;Gerónimo De Alderete Esq Mercury;-33.52629449;-70.60803;E03-E18
3;PE371;Fresia Esq Nueva Uno;-33.52524164;-70.60715988;E03
3;PE372;Fresia Esq Lia Aguirre;-33.52333827;-70.60720003;E03
3;PE373;Lia Aguirre Esq Av Santa Raquel;-33.52295685;-70.60323067;E03
3;PE374;Lia Aguirre Esq AvVicuña Mackenna;-33.52293729;-70.60056006;E03
3;PE375;Walker Martínez Esq Concepción;-33.52276442;-70.59578703;E03-E04
3;PE376;Walker Martínez Esq Psje Los Carrera;-33.52272293;-70.5941066;322-E03-E04
3;PE377;Walker Martínez Esq Avenida Colombia;-33.52267248;-70.59031564;322-E03-E04
3;PE378;Walker Martínez Esq Juan De Pineda;-33.52264293;-70.58769869;322-E03-E04
3;PE379;Walker Martínez Esq García Hurtado De M;-33.52260562;-70.58427406;322-E03-E04
3;PE38;Avenida Tobalaba Esq Volcán Osorno;-33.51616095;-70.55913551;118-126-E17
3;PE380;Walker Martínez Esq Avenida México;-33.52265222;-70.58274597;322-E03-E04
3;PE381;Parada 3 Paradero 14 Av La Florida;-33.52260727;-70.57920276;322-E03
3;PE382;Walker Martínez Esq Las Mercedes;-33.52257362;-70.57759785;108-322-E03-E06
3;PE383;Walker Martínez Esq Santa Delia;-33.52253216;-70.57589588;108-322-E03-E06
3;PE384;Walker Martínez Esq Psje Sta Natalia;-33.52246899;-70.57164172;108-322-E03-E06
3;PE385;Walker Martínez Esq Alicahue;-33.52245886;-70.56959578;108-322-E03
3;PE386;Walker Martínez Esq Orompello;-33.5224232;-70.56528827;108-322-E03
3;PE387;Walker Martínez Esq Ongolmo;-33.52240341;-70.56328522;108-322-E03
3;PE388;Walker Martínez Esq Psje Jardín Alto;-33.52239389;-70.56189609;108-322-E03
3;PE389;Jardín Alto Esq Carlos González;-33.52434216;-70.56115586;322-E03
3;PE39;Avenida Tobalaba Esq Av Departamental;-33.51195076;-70.56045954;106-418-D05
3;PE390;Jardín Alto Esq Gerónimo De Alderete;-33.52615124;-70.56072537;322-E03
3;PE391;Jardín Alto Esq Antofagasta;-33.52911427;-70.56032636;323-E03
3;PE392;Jardín Alto Esq De La Foresta;-33.53257476;-70.55909632;E03
3;PE393;Jardín Alto Esq Lago Chungará;-33.53575361;-70.55731193;E03
3;PE395;Elqui Esq Psje Antofagasta;-33.53313897;-70.56084018;323
3;PE396;Antofagasta Esq Tamarugal;-33.53475763;-70.56049237;323
3;PE397;Lago Chungará Esq Mamiña;-33.53570495;-70.55831256;323
3;PE398;Rojas Magallanes Esq Parina;-33.53613168;-70.55665104;322-323-E03-E07-E10
3;PE399;Rojas Magallanes Esq El Hualle Sur;-33.53571413;-70.55399442;322-323-E03-E07-E10
3;PE4;Av Departamental Esq Nueva 1;-33.5094551;-70.59636081;102-107-108-118-212-224
3;PE40;Parada 1 Terminal María Angélica;-33.51794161;-70.55738021;106-108-118-126-418-D05-E06-E17
3;PE400;Rojas Magallanes Esq Las Nalcas Sur;-33.5351215;-70.54947171;322-323-E03-E07-E10
3;PE402;Rojas Magallanes Esq Psje Sanchez F;-33.53562343;-70.55403587;322-323-E03-E07-E10
3;PE403;Rojas Magallanes Esq Psje Jardín Alto;-33.53609304;-70.55685495;322-E07-E10
3;PE408;Jardín Alto Esq Santa Julia;-33.5323865;-70.55900679;E03
3;PE409;Jardín Alto Esq Antofagasta;-33.52963925;-70.56017427;323-E03
3;PE41;María Angélica Esq Los Maranjos;-33.51750613;-70.55543442;126-418-D16-E06-E17
3;PE410;Jardín Alto Esq Gerónimo De Alderete;-33.52672117;-70.56058486;323-E03
3;PE411;Jardín Alto Esq Carlos Luis González;-33.52494062;-70.56089743;E03
3;PE412;Jardín Alto Esq Av Walker Martínez;-33.52264276;-70.56146988;322-E03
3;PE413;Walker Martínez Esq Ongolmo;-33.52226473;-70.56284127;108-322-E03
3;PE414;Walker Martínez Esq Orompello;-33.52229259;-70.56491983;108-322-E03
3;PE415;Walker Martínez Esq Diag Sta Irene;-33.5223098;-70.56854867;108-322-E03
3;PE416;Walker Martínez Esq El Llaverío;-33.52232951;-70.57126234;108-322-E03-E06
3;PE417;Walker Martínez Esq Pasaje Central;-33.52238546;-70.5753764;108-322-E03-E06
3;PE418;Parada 4 Paradero 14 Av La Florida;-33.5223236;-70.57811013;108-322-E03-E06
3;PE419;Walker Martínez Esq Pdte Melgarejo;-33.52253659;-70.58332529;322-E03
3;PE42;Parada 2 Terminal María Angélica;-33.51790779;-70.55791793;106-108-118-126-418-D05-E06-E17
3;PE421;Walker Martínez Esq Psje Via Lactea;-33.52255723;-70.58805244;322-E03-E04
3;PE422;Walker Martínez Esq Avenida Colombia;-33.52258118;-70.58970025;322-E03-E04
3;PE423;Walker Martínez Esq Psje Los Carrera;-33.52263762;-70.59372818;322-E03-E04
3;PE424;Walker Martínez Esq Baltazar;-33.52266829;-70.59624825;322-E03-E04
3;PE425;Parada 8 (M) Bellavista De La Florida;-33.52277836;-70.59959885;E03-E18
3;PE426;Lia Aguirre Esq Dr C Mackenna;-33.52281003;-70.60203281;E03-E18
3;PE427;Fresia Esq Nueva Uno;-33.52331843;-70.60733964;E03-E18
3;PE428;Fresia Esq Juan Xxiii;-33.52523067;-70.60731042;E03-E18
3;PE429;Gerónimo De Alderete Esq Punta Arenas;-33.52613206;-70.60942677;E03-E18
3;PE43;Diag Los Castaños Esq Los Castaños;-33.51213581;-70.57859259;118-126-E17
3;PE430;Linares Esq El Tabo;-33.52772454;-70.62696456;E03
3;PE431;Linares Esq Los Vilos;-33.52817709;-70.63026797;E03
3;PE432;Parada 6 Paradero 20 Santa Rosa;-33.52880872;-70.63502843;E03
3;PE433;Av Fernández Albano Esq Industria;-33.5277441;-70.63847557;E03
3;PE434;Av Fernández Albano Esq Rivadavia;-33.52733881;-70.64115983;E03
3;PE435;Av Fernández Albano Esq Alvear;-33.52691386;-70.64396213;E03
3;PE436;Av Fernández Albano Esq San Francisco;-33.52606266;-70.64693937;E03
3;PE439;El Pelícano Esq John Kennedy;-33.54952566;-70.57575042;E14
3;PE44;Las Higueras Esq Punitaqui;-33.51394396;-70.57540638;118-126-E17
3;PE440;El Pelícano Esq Av Trinidad Oriente;-33.54770495;-70.57567428;E14
3;PE441;Av Trinidad Oriente Esq Avenida México;-33.54756023;-70.57287138;E12
3;PE442;Parada 3 Paradero 21 Av La Florida;-33.54765819;-70.56870506;E12
3;PE443;Santa Amalia Esq Pasaje Pto Octay;-33.54358124;-70.57160384;E04
3;PE444;Santa Amalia Esq Avenida México;-33.54355441;-70.57442503;E04
3;PE445;Avenida México Esq Enrique Olivares;-33.53991103;-70.57513434;E04
3;PE446;Avenida México Esq Rojas Magallanes;-33.53629138;-70.57681323;E04
3;PE447;Avenida México Esq Los Alacalufes;-33.53378837;-70.57790925;E04
3;PE448;Avenida México Esq Santa Julia;-33.53261065;-70.57832935;E04
3;PE449;Avenida México Esq Perpetua Freire;-33.5303377;-70.57906334;E04
3;PE45;Las Higueras Esq Volcán Llaima;-33.51429811;-70.57166618;118-126-E17
3;PE450;Avenida México Esq G De Alderete;-33.52800984;-70.57986091;E04
3;PE451;Avenida México Esq Quinchamalí;-33.52569043;-70.58070166;E04
3;PE452;Avenida México Esq Av Walker Martínez;-33.52282641;-70.58252304;E04
3;PE455;Avenida México Esq Monterrey;-33.52575231;-70.5807997;E04
3;PE456;Avenida México Esq G De Alderete;-33.52773633;-70.58009283;E04
3;PE457;Avenida México Esq Tabunco;-33.52912308;-70.57954735;E04
3;PE458;Avenida México Esq Santa Julia;-33.53218332;-70.57860156;E04
3;PE459;Avenida México Esq Los Alacalufes;-33.53363277;-70.57808948;E04
3;PE46;Las Higueras Esq V Hornopirén;-33.51402391;-70.56982022;118-126-E17
3;PE460;Avenida México Esq Rojas Magallanes;-33.53572744;-70.57719067;E04
3;PE461;Avenida México Esq Enrique Olivares;-33.53951813;-70.57553645;E04
3;PE462;Avenida México Esq Santa Amalia;-33.54346916;-70.57474658;E04
3;PE463;Parada 3 Paradero 20 Av La Florida;-33.54377769;-70.57033656;E04
3;PE464;Esteban Gumucio Esq Sevilla;-33.52096274;-70.63367486;E05
3;PE465;Esteban Gumucio Esq Los Vilos;-33.52073768;-70.63159264;E05
3;PE466;Esteban Gumucio Esq 9 Oriente ;-33.52049725;-70.62930557;E05
3;PE467;Esteban Gumucio Esq La Serena;-33.52026409;-70.62714784;E05
3;PE468;Parada 3 Consultorio Padre Esteban Gumucio;-33.51990302;-70.6237388;E05
3;PE469;Calle K Esq La Castrina;-33.52027567;-70.62076336;E05
3;PE47;Las Higueras Esq Volcán Calbuco;-33.51421211;-70.56777806;118-126-E17
3;PE470;Calle K Esq Mañio;-33.52105723;-70.61892604;E05
3;PE471;Mañío Esq Laurel;-33.51832308;-70.61698019;E05
3;PE472;Mañío Esq Alerce ;-33.51648829;-70.61591247;E05
3;PE473;Parada 1 Mim;-33.51519773;-70.61321847;385-E05
3;PE474;Sebastopol Esq Punta Arenas;-33.51524084;-70.61129212;385-E05
3;PE475;Parada Paradero 10 AvVicuña Mackenna;-33.51356452;-70.60912938;385-E05
3;PE476;Parada 5 (M) Mirador;-33.51301614;-70.60691222;385-E05
3;PE477;Parada 3 (M) Mirador;-33.51277723;-70.60586351;D13-E05-E17
3;PE478;Mirador Azul Esq El Mirador;-33.51252074;-70.60408241;385-D13-E05-E17
3;PE479;Mirador Azul Esq Froilán Roa;-33.51168487;-70.60177387;325-D13-E05
3;PE48;Las Higueras Esq Volcán Lastarria;-33.51476817;-70.56588247;118-126-E17
3;PE481;Froilán Roa Esq San Carlos De Ancud;-33.51558618;-70.59856208;325-E05
3;PE482;Froilán Roa Esq Av A Vespucio;-33.51757627;-70.59529338;325-E05
3;PE483;Parada 3 Mim;-33.51479826;-70.61411541;E05
3;PE484;Mañío Esq Alerce ;-33.51605706;-70.61578603;E05
3;PE485;Mañío Esq Proyectada;-33.51853595;-70.61725331;E05
3;PE486;Calle K Esq Central;-33.52100342;-70.61890351;E05
3;PE487;Calle K Esq La Castrina;-33.52038936;-70.62034558;E05
3;PE488;Calle O Esq Av Las Industrias;-33.51976554;-70.62321942;E05
3;PE489;Esteban Gumucio Esq La Serena;-33.52014367;-70.62670415;E05
3;PE490;Esteban Gumucio Esq 8 Oriente ;-33.52045736;-70.62959552;E05
3;PE491;Esteban Gumucio Esq Los Vilos;-33.52060037;-70.63106249;E05
3;PE492;Esteban Gumucio Esq Membrillar;-33.52083375;-70.6331987;E05-E12
3;PE493;Parada 6 Paradero 18 Santa Rosa;-33.52112912;-70.63610053;E05-E12
3;PE494;Froilán Roa Esq Nagasaki;-33.51905542;-70.59247814;E06-F25
3;PE495;Teniente Rolando Froden Esq Okinawa;-33.51984037;-70.58893949;E06
3;PE496;Teniente Rolando Froden Esq A De Ercilla;-33.51980767;-70.58727004;E06
3;PE497;Teniente Rolando Froden Esq Juan Carlos;-33.51979127;-70.58503025;E06
3;PE498;Teniente Rolando Froden Esq Avenida La Florida;-33.51974253;-70.58178855;E06
3;PE499;Diagonal Santa Irene Esq Paicaví;-33.52029516;-70.56669269;E06
3;PE5;Av Departamental Esq Av A Vespucio;-33.50969891;-70.5928342;102-107-108-118-212-224
3;PE50;Las Higueras Esq Volcán Huesqui;-33.51510169;-70.56232485;118-126-E17
3;PE500;Diagonal Santa Irene Esq Orompello;-33.51929239;-70.56540413;E06
3;PE501;Palena Esq Lientur;-33.51819875;-70.56202524;E06
3;PE502;Parada 3 Terminal María Angélica;-33.5180909;-70.55841648;E06
3;PE503;María Angélica Esq Las Araucarias;-33.51664447;-70.55223212;126-418-D16-E06-E17
3;PE504;María Angélica Esq María Cristina;-33.51455826;-70.5488681;126-418-D16
3;PE505;Av Las Perdices Esq Santa Berta;-33.51598566;-70.54722475;126-E06-E17
3;PE506;Av Las Perdices Esq San Francisco;-33.51962462;-70.54685888;126-E06-E17
3;PE507;San Francisco Esq María Cristina;-33.51968667;-70.54838887;126-E06-E17
3;PE508;San Francisco Esq Las Bellotas;-33.51980696;-70.55030752;126-E06-E17
3;PE509;Las Araucarias Esq Paseo De La Plaza;-33.51851233;-70.55214706;E06-E17
3;PE51;Las Higueras Esq Avenida Tobalaba;-33.51535105;-70.55971313;118-126-E17
3;PE510;Las Araucarias Esq María Angélica;-33.51678336;-70.55194391;E06-E17
3;PE511;María Angélica Esq Calle 1;-33.51728545;-70.55505364;418-D16-E06-E17
3;PE512;Palena Esq Orompello;-33.51812113;-70.56174391;E06
3;PE513;Palena Esq Orompello;-33.51840056;-70.56461287;E06
3;PE514;Diagonal Santa Irene Esq Paicaví;-33.52022276;-70.56671292;E06
3;PE515;Diagonal Santa Irene Esq Alicahue;-33.52216651;-70.56918134;E06
3;PE517;Teniente Rolando Froden Esq Laura;-33.51959731;-70.58186128;E06
3;PE518;Teniente Rolando Froden Esq Real Alicante;-33.5196541;-70.58517848;E06
3;PE519;Teniente Rolando Froden Esq A De Ercilla;-33.5196785;-70.58679394;E06
3;PE52;Las Higueras Esq Pasaje Providencia;-33.51522963;-70.5600447;118-126-E17
3;PE520;Teniente Rolando Froden Esq Okinawa;-33.51969041;-70.58867834;E06
3;PE521;Froilán Roa Esq Nagasaki;-33.51916984;-70.59199573;E06
3;PE522;Froilán Roa Esq Av A Vespucio;-33.51786907;-70.59426517;E06
3;PE523;Parada 10 (M) Bellavista De La Florida;-33.52372454;-70.5982596;323-325-E07-E08-E13-E14-E15c
3;PE524;Parada 3 (M) Vicente Valdés;-33.52637376;-70.59702701;323-325-E07-E08-E13-E14-E15c-F25
3;PE525;Parada 3 Paradero 16 AvVicuña Mackenna;-33.53002765;-70.59551129;323-325-E07-E15c
3;PE526;Av Vicuña Mackenna Esq Los Pioneros;-33.53376364;-70.59392159;323-325-E07-E15c
3;PE527;Los Pioneros Esq Amparo Calaf;-33.53394203;-70.59477557;323-E07
3;PE528;Parada 3 (M) Rojas Magallanes;-33.53580058;-70.59331285;323-E07
3;PE529;Rojas Magallanes Esq Estados Unidos;-33.5356948;-70.5903172;323-E07
3;PE53;Las Higueras Esq Volcán Huesqui;-33.51504197;-70.56205462;118-126-E17
3;PE530;Rojas Magallanes Esq Perú;-33.5358012;-70.58764849;323-E07
3;PE531;Rojas Magallanes Esq Colombia;-33.53590643;-70.58506591;323-E07
3;PE532;Rojas Magallanes Esq Ecuador;-33.53601203;-70.58245102;323-E07
3;PE533;Rojas Magallanes Esq Panamá;-33.5361091;-70.57979289;323-E07
3;PE534;Rojas Magallanes Esq Avenida México;-33.53607852;-70.57724012;323-E07
3;PE535;Rojas Magallanes Esq Honduras;-33.53586918;-70.57526563;323-E07
3;PE536;Parada 3 Paradero 18 Av La Florida;-33.53575283;-70.57377742;323-E07
3;PE537;Rojas Magallanes Esq La Palma Chilena;-33.53559604;-70.57050087;323-E07
3;PE538;Rojas Magallanes Esq Alicahue;-33.53549611;-70.56699922;323-E07
3;PE539;Rojas Magallanes Esq Poniente;-33.53540003;-70.56318534;323-E07
3;PE54;Las Higueras Esq Las Taguas;-33.51491517;-70.56352732;118-126-E17
3;PE540;La Araucanía Esq Alcán;-33.5327967;-70.56366613;322-323
3;PE541;Araucanía Esq Psje L Varoli;-33.52989052;-70.56456139;322-323
3;PE542;Araucanía Esq Gerónimo De Alderete;-33.52722546;-70.565644;322-323
3;PE543;Gerónimo De Alderete Esq Psje Simón Bolívar;-33.52675292;-70.56307277;322-323
3;PE544;Gerónimo De Alderete Esq Psje Jardín Alto;-33.52649183;-70.56089301;322-323
3;PE545;Gerónimo De Alderete Esq Psje V Huidobro;-33.52623211;-70.55788417;323
3;PE546;Carlos Luis González Esq Psje Jardín Alto;-33.52459021;-70.56079423;323
3;PE547;Gerónimo De Alderete Esq Psje 21 De Enero;-33.52667997;-70.56313607;322-323
3;PE548;Gerónimo De Alderete Esq Araucanía;-33.52697395;-70.56556409;322-323
3;PE549;Araucanía Esq Pasaje Pumahue;-33.53000732;-70.5645958;322-323
3;PE55;Las Higueras Esq Volcán Lastarria;-33.5147086;-70.56560148;118-126-E17
3;PE550;La Araucanía Esq Pasaje Carún;-33.53299451;-70.56371276;322-323
3;PE551;Rojas Magallanes Esq Manque;-33.53532695;-70.5632594;323-E07-E10
3;PE552;Rojas Magallanes Esq La Llanura;-33.53540922;-70.5667392;323-E07
3;PE553;Rojas Magallanes Esq Santa Delia;-33.53550656;-70.57044541;323-E07
3;PE554;Parada 4 Paradero 18 Av La Florida;-33.53556392;-70.57303095;323-E07
3;PE555;Rojas Magallanes Esq Canadá;-33.53581454;-70.57530771;323-E07
3;PE556;Rojas Magallanes Esq Avenida México;-33.53595013;-70.57669935;323-E07
3;PE557;Rojas Magallanes Esq Panamá;-33.5360691;-70.57939371;323-E07
3;PE558;Rojas Magallanes Esq Ecuador;-33.53595497;-70.58197615;323-E07
3;PE559;Rojas Magallanes Esq Colombia;-33.53584925;-70.58460181;323-E07
3;PE560;Rojas Magallanes Esq Perú;-33.53575221;-70.58724915;323-E07
3;PE561;Rojas Magallanes Esq Estados Unidos;-33.53564637;-70.58987479;323-E07
3;PE562;Parada 6 (M) Rojas Magallanes;-33.53551302;-70.59253223;323-E07
3;PE563;Santa Cecilia Esq San Pedro;-33.55549665;-70.57638664;E08-F25
3;PE564;Colombia Esq Sn José De La Estrella;-33.5531781;-70.57716311;E08
3;PE565;Colombia Esq José Miguel Carrera;-33.55028639;-70.57903849;E08-E14
3;PE566;José Miguel Carrera Esq Perú;-33.54995972;-70.58272684;E08
3;PE567;Perú Esq Santa Amalia;-33.54371835;-70.58278535;E08-F25
3;PE568;Perú Esq Río Danubio;-33.54144421;-70.58431623;E08-F25
3;PE569;Perú Esq Enrique Olivares;-33.53988715;-70.5854832;E08-F25
3;PE57;Las Higueras Esq V Hornopirén;-33.51399535;-70.56922757;118-126-E17
3;PE570;Perú Esq Rojas Magallanes;-33.53597678;-70.58731787;E08
3;PE571;Perú Esq Santa Julia;-33.53290195;-70.58869386;E08
3;PE572;Perú Esq Perpetua Freire;-33.53034213;-70.58999304;E08
3;PE573;Perpetua Freire Esq Santa Cruz;-33.53019448;-70.59235932;E08
3;PE575;Parada 4 (M) Vicente Valdés;-33.52673275;-70.59646292;E13-E14-E18
3;PE576;Colombia Esq Rojas Magallanes;-33.53612792;-70.58467151;E08-E14
3;PE577;Colombia Esq Santa Julia;-33.53283521;-70.58616207;E08-E14
3;PE578;Colombia Esq Perpetua Freire;-33.53026971;-70.58720279;E08-E14
3;PE58;Las Higueras Esq Volcán Llaima;-33.51379934;-70.57117269;118-126-E17
3;PE580;Parada 4 Paradero 16 AvVicuña Mackenna;-33.53023821;-70.59456757;E08
3;PE581;Perpetua Freire Esq Riquelme;-33.53027231;-70.59261918;E08
3;PE582;Perpetua Freire Esq Perú;-33.53021272;-70.59023834;E08
3;PE583;Perú Esq Santa Julia;-33.53231898;-70.58914624;E08
3;PE584;Perú Esq Rojas Magallanes;-33.53554;-70.58762218;E08
3;PE585;Perú Esq Enrique Olivares;-33.53933179;-70.58589306;E08
3;PE586;Perú Esq Perpetua Freire;-33.53002421;-70.59017028;E14
3;PE588;Perú Esq Av Trinidad Oriente;-33.54702562;-70.5829749;E08-F25
3;PE589;Perú Esq José Miguel Carrera;-33.54972144;-70.58302407;E08-F25
3;PE59;Las Higueras Esq Volcán Tolhuaca;-33.51415508;-70.57227727;118-126-E17
3;PE590;José Miguel Carrera Esq Colombia;-33.55011014;-70.57942302;E08
3;PE591;Colombia Esq Sn José De La Estrella;-33.55271443;-70.57745627;E08-E14
3;PE592;Colombia Esq San Pedro;-33.55515881;-70.57671441;E08-F25
3;PE596;Colombia Esq Santa Julia;-33.53244338;-70.58647796;E08-E14-F25
